file_path,file_name,file_size_bytes,modality,vocal_channel,emotion_id,emotion_name,intensity_id,intensity_level,statement_id,statement_text,repetition_id,actor_id,speaker_id,gender,fold
B:\Experiments\Project Peter\Data\Raw\Actor_13\03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,369680,03,01,8,surprised,2,strong,1,Kids are talking by the door,1,13,Actor_13,male,1
B:\Experiments\Project Peter\Data\Raw\Actor_13\03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13.wav,366498,03,01,8,surprised,2,strong,1,Kids are talking by the door,2,13,Actor_13,male,1
B:\Experiments\Project Peter\Data\Raw\Actor_13\03-01-08-01-02-01-13.wav,03-01-08-01-02-01-13.wav,350484,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,1,13,Actor_13,male,1
B:\Experiments\Project Peter\Data\Raw\Actor_13\03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,340874,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,2,13,Actor_13,male,1
B:\Experiments\Project Peter\Data\Raw\Actor_13\03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13.wav,369702,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,1,13,Actor_13,male,1
B:\Experiments\Project Peter\Data\Raw\Actor_13\03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13.wav,365308,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,2,13,Actor_13,male,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,394090,03,01,1,neutral,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,381282,03,01,1,neutral,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,393890,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,403700,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14.wav,419754,03,01,2,calm,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14.wav,403738,03,01,2,calm,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14.wav,432538,03,01,2,calm,2,strong,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14.wav,435770,03,01,2,calm,2,strong,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14.wav,387724,03,01,2,calm,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14.wav,397332,03,01,2,calm,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14.wav,419754,03,01,2,calm,2,strong,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,422958,03,01,2,calm,2,strong,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,416552,03,01,3,happy,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,413348,03,01,3,happy,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,422956,03,01,3,happy,2,strong,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,419754,03,01,3,happy,2,strong,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,387722,03,01,3,happy,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,394128,03,01,3,happy,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,429364,03,01,3,happy,2,strong,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,419754,03,01,3,happy,2,strong,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,419738,03,01,4,sad,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,406926,03,01,4,sad,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,432550,03,01,4,sad,2,strong,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,413332,03,01,4,sad,2,strong,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,406926,03,01,4,sad,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,400520,03,01,4,sad,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,413332,03,01,4,sad,2,strong,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,435756,03,01,4,sad,2,strong,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,406924,03,01,5,angry,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,416526,03,01,5,angry,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,470990,03,01,5,angry,2,strong,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,480598,03,01,5,angry,2,strong,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,419738,03,01,5,angry,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,435754,03,01,5,angry,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,461380,03,01,5,angry,2,strong,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,483778,03,01,5,angry,2,strong,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,384506,03,01,6,fearful,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,403722,03,01,6,fearful,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14.wav,384512,03,01,6,fearful,2,strong,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14.wav,387690,03,01,6,fearful,2,strong,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,384504,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,384496,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14.wav,397326,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14.wav,394122,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14.wav,422950,03,01,7,disgust,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14.wav,410138,03,01,7,disgust,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14.wav,438968,03,01,7,disgust,2,strong,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-02-01-02-14.wav,03-01-07-02-01-02-14.wav,419750,03,01,7,disgust,2,strong,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14.wav,419746,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14.wav,422952,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-02-02-01-14.wav,03-01-07-02-02-01-14.wav,413342,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-07-02-02-02-14.wav,03-01-07-02-02-02-14.wav,426156,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-01-01-01-14.wav,03-01-08-01-01-01-14.wav,410146,03,01,8,surprised,1,normal,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-01-01-02-14.wav,03-01-08-01-01-02-14.wav,403632,03,01,8,surprised,1,normal,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-02-01-01-14.wav,03-01-08-02-01-01-14.wav,442170,03,01,8,surprised,2,strong,1,Kids are talking by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-02-01-02-14.wav,03-01-08-02-01-02-14.wav,416546,03,01,8,surprised,2,strong,1,Kids are talking by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-01-02-01-14.wav,03-01-08-01-02-01-14.wav,368498,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-01-02-02-14.wav,03-01-08-01-02-02-14.wav,378112,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-02-02-01-14.wav,03-01-08-02-02-01-14.wav,416544,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,1,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_14\03-01-08-02-02-02-14.wav,03-01-08-02-02-02-14.wav,419748,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,2,14,Actor_14,female,1
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-01-01-01-01-15.wav,03-01-01-01-01-01-15.wav,373900,03,01,1,neutral,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-01-01-01-02-15.wav,03-01-01-01-01-02-15.wav,380306,03,01,1,neutral,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-01-01-02-01-15.wav,03-01-01-01-02-01-15.wav,380304,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-01-01-02-02-15.wav,03-01-01-01-02-02-15.wav,377102,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-01-01-01-15.wav,03-01-02-01-01-01-15.wav,393120,03,01,2,calm,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-01-01-02-15.wav,03-01-02-01-01-02-15.wav,393116,03,01,2,calm,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-02-01-01-15.wav,03-01-02-02-01-01-15.wav,402728,03,01,2,calm,2,strong,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-02-01-02-15.wav,03-01-02-02-01-02-15.wav,415544,03,01,2,calm,2,strong,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-01-02-01-15.wav,03-01-02-01-02-01-15.wav,409118,03,01,2,calm,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-01-02-02-15.wav,03-01-02-01-02-02-15.wav,393124,03,01,2,calm,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-02-02-01-15.wav,03-01-02-02-02-01-15.wav,428356,03,01,2,calm,2,strong,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-02-02-02-02-15.wav,03-01-02-02-02-02-15.wav,396322,03,01,2,calm,2,strong,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-01-01-01-15.wav,03-01-03-01-01-01-15.wav,377104,03,01,3,happy,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-01-01-02-15.wav,03-01-03-01-01-02-15.wav,370698,03,01,3,happy,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-02-01-01-15.wav,03-01-03-02-01-01-15.wav,391936,03,01,3,happy,2,strong,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-02-01-02-15.wav,03-01-03-02-01-02-15.wav,383520,03,01,3,happy,2,strong,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-01-02-01-15.wav,03-01-03-01-02-01-15.wav,370698,03,01,3,happy,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-01-02-02-15.wav,03-01-03-01-02-02-15.wav,380308,03,01,3,happy,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-02-02-01-15.wav,03-01-03-02-02-01-15.wav,415552,03,01,3,happy,2,strong,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-03-02-02-02-15.wav,03-01-03-02-02-02-15.wav,373912,03,01,3,happy,2,strong,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-01-01-01-15.wav,03-01-04-01-01-01-15.wav,386726,03,01,4,sad,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-01-01-02-15.wav,03-01-04-01-01-02-15.wav,367506,03,01,4,sad,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-02-01-01-15.wav,03-01-04-02-01-01-15.wav,363724,03,01,4,sad,2,strong,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-02-01-02-15.wav,03-01-04-02-01-02-15.wav,377112,03,01,4,sad,2,strong,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-01-02-01-15.wav,03-01-04-01-02-01-15.wav,367508,03,01,4,sad,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-01-02-02-15.wav,03-01-04-01-02-02-15.wav,373912,03,01,4,sad,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-02-02-01-15.wav,03-01-04-02-02-01-15.wav,389930,03,01,4,sad,2,strong,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-04-02-02-02-15.wav,03-01-04-02-02-02-15.wav,380320,03,01,4,sad,2,strong,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-01-01-01-15.wav,03-01-05-01-01-01-15.wav,399540,03,01,5,angry,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-01-01-02-15.wav,03-01-05-01-01-02-15.wav,396334,03,01,5,angry,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-02-01-01-15.wav,03-01-05-02-01-01-15.wav,389928,03,01,5,angry,2,strong,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-02-01-02-15.wav,03-01-05-02-01-02-15.wav,409146,03,01,5,angry,2,strong,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-01-02-01-15.wav,03-01-05-01-02-01-15.wav,405944,03,01,5,angry,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-01-02-02-15.wav,03-01-05-01-02-02-15.wav,389928,03,01,5,angry,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-02-02-01-15.wav,03-01-05-02-02-01-15.wav,383514,03,01,5,angry,2,strong,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-05-02-02-02-15.wav,03-01-05-02-02-02-15.wav,396328,03,01,5,angry,2,strong,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-01-01-01-15.wav,03-01-06-01-01-01-15.wav,368180,03,01,6,fearful,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-01-01-02-15.wav,03-01-06-01-01-02-15.wav,367502,03,01,6,fearful,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-02-01-01-15.wav,03-01-06-02-01-01-15.wav,370706,03,01,6,fearful,2,strong,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-02-01-02-15.wav,03-01-06-02-01-02-15.wav,383522,03,01,6,fearful,2,strong,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-01-02-01-15.wav,03-01-06-01-02-01-15.wav,364298,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-01-02-02-15.wav,03-01-06-01-02-02-15.wav,367502,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-02-02-01-15.wav,03-01-06-02-02-01-15.wav,373910,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-06-02-02-02-15.wav,03-01-06-02-02-02-15.wav,386724,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-01-01-01-15.wav,03-01-07-01-01-01-15.wav,409146,03,01,7,disgust,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-01-01-02-15.wav,03-01-07-01-01-02-15.wav,399536,03,01,7,disgust,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-02-01-01-15.wav,03-01-07-02-01-01-15.wav,405942,03,01,7,disgust,2,strong,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-02-01-02-15.wav,03-01-07-02-01-02-15.wav,373832,03,01,7,disgust,2,strong,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-01-02-01-15.wav,03-01-07-01-02-01-15.wav,402740,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-01-02-02-15.wav,03-01-07-01-02-02-15.wav,441178,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-02-02-01-15.wav,03-01-07-02-02-01-15.wav,367502,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-07-02-02-02-15.wav,03-01-07-02-02-02-15.wav,383518,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-01-01-01-15.wav,03-01-08-01-01-01-15.wav,399532,03,01,8,surprised,1,normal,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-01-01-02-15.wav,03-01-08-01-01-02-15.wav,380318,03,01,8,surprised,1,normal,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-02-01-01-15.wav,03-01-08-02-01-01-15.wav,373906,03,01,8,surprised,2,strong,1,Kids are talking by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-02-01-02-15.wav,03-01-08-02-01-02-15.wav,367502,03,01,8,surprised,2,strong,1,Kids are talking by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-01-02-01-15.wav,03-01-08-01-02-01-15.wav,405944,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-01-02-02-15.wav,03-01-08-01-02-02-15.wav,373912,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-02-02-01-15.wav,03-01-08-02-02-01-15.wav,357894,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,1,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_15\03-01-08-02-02-02-15.wav,03-01-08-02-02-02-15.wav,370706,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,2,15,Actor_15,male,4
B:\Experiments\Project Peter\Data\Raw\Actor_16\03-01-01-01-01-01-16.wav,03-01-01-01-01-01-16.wav,418744,03,01,1,neutral,1,normal,1,Kids are talking by the door,1,16,Actor_16,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_16\03-01-01-01-01-02-16.wav,03-01-01-01-01-02-16.wav,418746,03,01,1,neutral,1,normal,1,Kids are talking by the door,2,16,Actor_16,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_16\03-01-01-01-02-01-16.wav,03-01-01-01-02-01-16.wav,405704,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,1,16,Actor_16,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_16\03-01-01-01-02-02-16.wav,03-01-01-01-02-02-16.wav,402730,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,2,16,Actor_16,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_16\03-01-02-01-01-01-16.wav,03-01-02-01-01-01-16.wav,414704,03,01,2,calm,1,normal,1,Kids are talking by the door,1,16,Actor_16,female,2
